scenario_id,investor_id,prompt,execution_score,idea_score,would_invest,response_text
112,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Idea/Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Angel/Seed Round Completed",8,2,0,"Investor Marc sees execution=8, idea=2, invests=0"
112,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Idea/Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Angel/Seed Round Completed",4,6,0,"Investor Bill sees execution=4, idea=6, invests=0"
113,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Idea/Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Angel/Seed Round Completed,1,8,0,"Investor Marc sees execution=1, idea=8, invests=0"
113,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Idea/Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Angel/Seed Round Completed,5,3,0,"Investor Bill sees execution=5, idea=3, invests=0"
114,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Idea/Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Angel/Seed Round Completed,6,7,1,"Investor Marc sees execution=6, idea=7, invests=1"
114,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Idea/Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Angel/Seed Round Completed,7,7,1,"Investor Bill sees execution=7, idea=7, invests=1"
115,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Idea/Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Angel/Seed Round Completed,7,4,0,"Investor Marc sees execution=7, idea=4, invests=0"
115,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Idea/Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Angel/Seed Round Completed,2,5,0,"Investor Bill sees execution=2, idea=5, invests=0"
116,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Angel/Seed Round Completed",3,7,0,"Investor Marc sees execution=3, idea=7, invests=0"
116,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Angel/Seed Round Completed",9,9,1,"Investor Bill sees execution=9, idea=9, invests=1"
117,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Angel/Seed Round Completed,6,8,1,"Investor Marc sees execution=6, idea=8, invests=1"
117,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Angel/Seed Round Completed,7,7,1,"Investor Bill sees execution=7, idea=7, invests=1"
118,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Angel/Seed Round Completed,1,8,0,"Investor Marc sees execution=1, idea=8, invests=0"
118,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Angel/Seed Round Completed,5,2,0,"Investor Bill sees execution=5, idea=2, invests=0"
119,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Angel/Seed Round Completed,6,2,0,"Investor Marc sees execution=6, idea=2, invests=0"
119,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Angel/Seed Round Completed,7,7,1,"Investor Bill sees execution=7, idea=7, invests=1"
120,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: Angel/Seed Round Completed",9,2,0,"Investor Marc sees execution=9, idea=2, invests=0"
120,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: Angel/Seed Round Completed",9,7,1,"Investor Bill sees execution=9, idea=7, invests=1"
121,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: Angel/Seed Round Completed,4,7,0,"Investor Marc sees execution=4, idea=7, invests=0"
121,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: Angel/Seed Round Completed,9,9,1,"Investor Bill sees execution=9, idea=9, invests=1"
122,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: Angel/Seed Round Completed,7,9,1,"Investor Marc sees execution=7, idea=9, invests=1"
122,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: Angel/Seed Round Completed,7,5,0,"Investor Bill sees execution=7, idea=5, invests=0"
123,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: Angel/Seed Round Completed,7,3,0,"Investor Marc sees execution=7, idea=3, invests=0"
123,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: Angel/Seed Round Completed,9,2,0,"Investor Bill sees execution=9, idea=2, invests=0"
124,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Revenue-Generating; Team Characteristics: Diverse Team Composition; Traction Indicators: Angel/Seed Round Completed",4,7,0,"Investor Marc sees execution=4, idea=7, invests=0"
124,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Revenue-Generating; Team Characteristics: Diverse Team Composition; Traction Indicators: Angel/Seed Round Completed",7,5,0,"Investor Bill sees execution=7, idea=5, invests=0"
